anal_num,bd_number,a_cont_by,a_makedown,a_nv_scor,a_vul_scor,b_cont_by,b_makedown,b_nv_scor,b_vul_scor,nv_imps,vul_imps,nv_netscor,v_netscor,north,east,south,west,n_hcp,e_hcp,s_hcp,w_hcp
1,2014,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:AT6 H:KT3 D:AK98 C:542,S:K985 H:A976 D:T4 C:Q86,S:42 H:Q84 D:Q653 C:K973,S:QJ73 H:J52 D:J72 C:AJT,14,9,7,10
1,2015,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:A6 H:AT6 D:AJT6 C:AQ92,S:K7432 H:J872 D:943 C:8,S:J95 H:Q43 D:Q82 C:7653,S:QT8 H:K95 D:K75 C:KJT4,19,4,5,12
1,2016,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:KQT5 H:95 D:KJ3 C:J963,S:A64 H:KJ874 D:A6 C:T74,S:832 H:A2 D:T875 C:AQ82,S:J97 H:QT63 D:Q942 C:K5,10,12,10,8
1,2017,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:J74 H:KT52 D:AKT6 C:T6,S:93 H:A4 D:Q94 C:K98754,S:AKQ5 H:J96 D:J532 C:A3,S:T862 H:Q873 D:87 C:QJ2,11,9,15,5
1,2018,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:K5 H:Q743 D:Q92 C:K742,S:J8763 H:T62 D:43 C:T98,S:QT4 H:AKJ D:K65 C:QJ63,S:A92 H:985 D:AJT87 C:A5,10,1,16,13
1,2019,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:A62 H:JT8 D:T974 C:AK9,S:Q98 H:A32 D:AJ62 C:Q42,S:JT75 H:K74 D:KQ8 C:876,S:K43 H:Q965 D:53 C:JT53,12,13,9,6
1,2020,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:6543 H:A4 D:T96 C:A863,S:KT8 H:T82 D:AK874 C:95,S:AJ92 H:J97 D:QJ2 C:KJ2,S:Q7 H:KQ653 D:53 C:QT74,8,10,13,9
1,2021,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:A962 H:AJ9 D:AKJ8 C:J4,S:754 H:754 D:Q952 C:985,S:QJ H:K832 D:T743 C:A62,S:KT83 H:QT6 D:6 C:KQT73,18,2,10,10
1,2022,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:632 H:542 D:A83 C:A543,S:A975 H:A9 D:JT92 C:T82,S:KJ4 H:K76 D:K76 C:KQJ7,S:QT8 H:QJT83 D:Q54 C:96,8,9,16,7
1,2023,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:K863 H:AQ D:KQ7 C:K972,S:Q H:J542 D:5432 C:J543,S:J974 H:T6 D:AJ6 C:AQT6,S:AT52 H:K9873 D:T98 C:8,17,4,12,7
1,2024,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:T982 H:82 D:KQJ6 C:KJ3,S:65 H:9654 D:A75 C:Q985,S:AQ4 H:QJT3 D:84 C:AT74,S:KJ73 H:AK7 D:T932 C:62,10,6,13,11
1,2025,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:962 H:832 D:AQJT C:QT5,S:8 H:A975 D:75432 C:AJ6,S:AJT7 H:QT D:K98 C:K984,S:KQ543 H:KJ64 D:6 C:732,9,9,13,9
1,2026,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:K873 H:7632 D:KQ4 C:JT,S:AT9 H:T D:972 C:876543,S:J5 H:AK8 D:JT85 C:AQ92,S:Q642 H:QJ954 D:A63 C:K,9,4,15,12
1,2027,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:652 H:KJ3 D:A65 C:AK54,S:7 H:T52 D:QT9742 C:983,S:KT93 H:Q974 D:J3 C:J76,S:AQJ84 H:A86 D:K8 C:QT2,15,2,7,16
1,2028,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AJ4 H:T942 D:QJT9 C:Q5,S:92 H:K75 D:K2 C:AT9632,S:KQ83 H:A6 D:A76 C:KJ87,S:T765 H:QJ83 D:8543 C:4,10,10,17,3
1,2029,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:AKQ H:KT97 D:T94 C:Q53,S:85 H:QJ8 D:J872 C:AJT4,S:J43 H:A432 D:Q6 C:K862,S:T9762 H:65 D:AK53 C:97,14,9,10,7
1,2030,3N -N, -5,-250,-500,2N -N, -4,-200,-400,-2,-3,-50,-100,S:KQ62 H:Q52 D:K6 C:9864,S:3 H:KJ963 D:T743 C:J72,S:A987 H:874 D:AQ98 C:Q3,S:JT54 H:AT D:J52 C:AKT5,10,5,12,13
1,2031,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:KT76 H:Q7 D:A65 C:A876,S:AQ854 H:T964 D:K2 C:K3,S:32 H:KJ53 D:QT93 C:Q52,S:J9 H:A82 D:J874 C:JT94,13,12,8,7
1,2032,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:T74 H:J98 D:AK8 C:A852,S:Q8 H:Q64 D:QT32 C:QT94,S:AJ96 H:AT75 D:J95 C:K6,S:K532 H:K32 D:764 C:J73,12,8,13,7
1,2033,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:762 H:AQ95 D:J64 C:QJ3,S:KQT8 H:K63 D:K97 C:542,S:A93 H:T82 D:A532 C:AK6,S:J54 H:J74 D:QT8 C:T987,10,11,15,4
1,2034,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AT5 H:K7 D:QT54 C:KQT8,S:Q76432 H:J2 D:J C:6532,S:KJ H:Q953 D:K962 C:J74,S:98 H:AT864 D:A873 C:A9,14,4,10,12
1,2035,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:KJ H:K32 D:J943 C:9843,S:T964 H:T74 D:K62 C:AQ6,S:A2 H:AJ86 D:AQ75 C:KT5,S:Q8753 H:Q95 D:T8 C:J72,8,9,18,5
1,2036,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A753 H:K7 D:A974 C:K53,S:9 H:A963 D:832 C:J8742,S:QJT H:QJ85 D:J65 C:AT6,S:K8642 H:T42 D:KQT C:Q9,14,5,11,10
1,2037,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AJ43 H:K987 D:A7 C:A93,S:97 H:QT42 D:KQ653 C:74,S:K5 H:J53 D:J942 C:KQ52,S:QT862 H:A6 D:T8 C:JT86,16,7,10,7
1,2038,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:AT93 H:JT7 D:Q743 C:52,S:64 H:K962 D:92 C:AKQT9,S:Q872 H:A3 D:AKJ C:8643,S:KJ5 H:Q854 D:T865 C:J7,7,12,14,7
1,2039,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AJ96 H:Q854 D:AQ4 C:Q4,S:KT832 H:T7 D:T9 C:J976,S:Q75 H:AJ3 D:8732 C:KT8,S:4 H:K962 D:KJ65 C:A532,15,4,10,11
1,2040,3N -N,  5,460,660,2N -N,  5,210,210,6,10,250,450,S:K987 H:K942 D:75 C:873,S:542 H:T87 D:J84 C:T962,S:AQ3 H:AJ65 D:AK9 C:A54,S:JT6 H:Q3 D:QT632 C:KQJ,6,1,22,11
1,2041,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:AK94 H:865 D:J6 C:JT86,S:J8732 H:Q7 D:AT3 C:Q73,S:QT6 H:K92 D:K542 C:A42,S:5 H:AJT43 D:Q987 C:K95,9,9,12,10
1,2042,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:AJ4 H:Q852 D:J82 C:985,S:K82 H:JT964 D:AK3 C:J6,S:QT53 H:AK D:Q975 C:QT4,S:976 H:73 D:T64 C:AK732,8,12,13,7
1,2043,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:KT3 H:AT54 D:K3 C:J732,S:J9872 H:J9 D:JT52 C:T4,S:Q6 H:Q863 D:AQ76 C:Q86,S:A54 H:K72 D:984 C:AK95,11,3,12,14
1,2044,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:KJ5 H:873 D:A863 C:AQ6,S:87632 H:AK9 D:K C:KJT2,S:AQ94 H:Q2 D:7542 C:943,S:T H:JT654 D:QJT9 C:875,14,14,8,4
1,2045,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:Q2 H:K843 D:J653 C:985,S:986 H:J652 D:9872 C:KQ,S:AK4 H:QT7 D:KQ4 C:A432,S:JT753 H:A9 D:AT C:JT76,6,6,18,10
1,2046,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:KT76 H:Q43 D:85 C:A875,S:Q843 H:KJT8 D:AT6 C:96,S:AJ9 H:765 D:KQ97 C:JT2,S:52 H:A92 D:J432 C:KQ43,9,10,11,10
1,2047,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:42 H:A762 D:QJ2 C:Q972,S:Q987 H:T D:AK7 C:T8543,S:AK3 H:Q95 D:T943 C:AKJ,S:JT65 H:KJ843 D:865 C:6,9,9,17,5
1,2048,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:KJ7 H:A843 D:T5 C:AT98,S:AT85 H:J5 D:J42 C:J753,S:Q43 H:Q976 D:AQ3 C:Q64,S:962 H:KT2 D:K9876 C:K2,12,7,12,9
1,2049,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AQ9 H:KQ63 D:K5 C:A963,S:854 H:J7 D:AQ762 C:K74,S:K763 H:T8 D:T943 C:J52,S:JT2 H:A9542 D:J8 C:QT8,18,10,4,8
1,2050,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:K98 H:765 D:KT86 C:A63,S:J754 H:KT4 D:73 C:QT75,S:AT63 H:A9 D:AQJ5 C:J94,S:Q2 H:QJ832 D:942 C:K82,10,6,16,8
1,2051,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:KQ64 H:A82 D:QJ9 C:JT6,S:AT3 H:JT74 D:7632 C:A5,S:852 H:KQ53 D:AKT4 C:83,S:J97 H:96 D:85 C:KQ9742,13,9,12,6
1,2052,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:QT5 H:QT9 D:K98 C:AT96,S:A74 H:432 D:A76 C:KQ83,S:KJ2 H:AK75 D:43 C:J742,S:9863 H:J86 D:QJT52 C:5,11,13,12,4
1,2053,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A64 H:T86 D:KQ64 C:KT2,S:QJ52 H:QJ95 D:85 C:654,S:98 H:AK4 D:AT32 C:QJ83,S:KT73 H:732 D:J97 C:A97,12,6,14,8
1,2054,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:J85 H:AKQ D:J98 C:K543,S:KQ97 H:8743 D:K64 C:T8,S:632 H:JT5 D:Q72 C:AJ62,S:AT4 H:962 D:AT53 C:Q97,14,8,8,10
1,2055,3N -N,  5,460,660,2N -N,  5,210,210,6,10,250,450,S:Q92 H:KQ42 D:KQJ2 C:J7,S:JT63 H:763 D:A84 C:T64,S:AK H:A985 D:T65 C:KQ92,S:8754 H:JT D:973 C:A853,14,5,16,5
1,2056,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:AJ3 H:K932 D:Q94 C:KQJ,S:96 H:AT4 D:A85 C:A7654,S:Q854 H:J86 D:KJ62 C:83,S:KT72 H:Q75 D:T73 C:T92,16,12,7,5
1,2057,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:KQ32 H:AQT3 D:K72 C:96,S:4 H:J87 D:QJT943 C:A43,S:JT9 H:K952 D:A65 C:K85,S:A8765 H:64 D:8 C:QJT72,14,8,11,7
1,2058,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:T9 H:QT73 D:AQT6 C:KJ6,S:J7653 H:AK542 D:J C:T3,S:AK8 H:J8 D:K753 C:Q985,S:Q42 H:96 D:9842 C:A742,12,9,13,6
1,2059,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AJ95 H:765 D:64 C:QT52,S:KT64 H:T982 D:97 C:A98,S:Q72 H:KQ43 D:AKQJ C:K7,S:83 H:AJ D:T8532 C:J643,7,7,20,6
1,2060,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:KT98 H:95 D:K75 C:KJ83,S:432 H:KQJ3 D:9863 C:T6,S:AJ65 H:A842 D:QT C:AQ4,S:Q7 H:T76 D:AJ42 C:9752,10,6,17,7
1,2061,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AKQ4 H:QJ D:K42 C:KJ84,S:J9873 H:73 D:AT86 C:93,S:T652 H:A962 D:Q53 C:A7,S: H:KT854 D:J97 C:QT652,19,5,10,6
1,2062,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:Q632 H:Q8 D:AK3 C:AKJ3,S:AJT98 H:52 D:JT4 C:T75,S:54 H:AJT6 D:Q972 C:Q64,S:K7 H:K9743 D:865 C:982,19,6,9,6
1,2063,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A943 H:Q753 D:Q5 C:AJ3,S:7652 H:AT9 D:T32 C:972,S:KQT H:K862 D:KJ9 C:T85,S:J8 H:J4 D:A8764 C:KQ64,13,4,12,11
1,2064,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:984 H:K763 D:J982 C:A3,S:J H:AJT D:754 C:QJT964,S:AKQ H:Q852 D:AKQ3 C:82,S:T76532 H:94 D:T6 C:K75,8,9,20,3
1,2065,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:K9 H:J63 D:K954 C:Q965,S:AT73 H:9752 D:AQ C:742,S:Q852 H:QT8 D:T6 C:AKJ3,S:J64 H:AK4 D:J8732 C:T8,9,10,12,9
1,2066,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:AQ8 H:A974 D:T9 C:J643,S:KT9 H:KJT3 D:643 C:752,S:J543 H:62 D:KJ82 C:AQT,S:762 H:Q85 D:AQ75 C:K98,11,7,11,11
1,2067,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:KQT7 H:J73 D:AK4 C:T52,S:J2 H:KT42 D:T652 C:K43,S:A654 H:A96 D:J9 C:J986,S:983 H:Q85 D:Q873 C:AQ7,13,7,10,10
1,2068,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:873 H:Q963 D:KJ84 C:K5,S:QT4 H:J852 D:6 C:AQT32,S:AKJ9 H:74 D:AQ53 C:984,S:652 H:AKT D:T972 C:J76,9,9,14,8
1,2069,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:AJ3 H:KQ8 D:985 C:T653,S:KT8642 H:94 D:K62 C:Q2,S:Q75 H:J75 D:AQ7 C:K987,S:9 H:AT632 D:JT43 C:AJ4,10,8,12,10
1,2070,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:Q8 H:A97 D:Q643 C:KJ63,S:A63 H:86432 D:K75 C:84,S:J72 H:KJT5 D:J92 C:Q97,S:KT954 H:Q D:AT8 C:AT52,12,7,8,13
1,2071,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:T94 H:KT62 D:A8 C:Q985,S:853 H:A5 D:KT732 C:643,S:KQJ6 H:QJ D:Q96 C:AJT2,S:A72 H:98743 D:J54 C:K7,9,7,16,8
1,2072,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:42 H:K87 D:KT94 C:AKJ8,S:J97 H:JT63 D:QJ73 C:97,S:AQ65 H:A42 D:A5 C:QT62,S:KT83 H:Q95 D:862 C:543,14,5,16,5
1,2073,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AQT4 H:A82 D:A86 C:Q43,S:853 H:JT43 D:KQ95 C:T6,S:K72 H:K76 D:T742 C:A87,S:J96 H:Q95 D:J3 C:KJ952,16,6,10,8
1,2074,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:52 H:9876 D:QJ5 C:AKQT,S:K9 H:J54 D:A764 C:9874,S:AJ64 H:K32 D:KT98 C:62,S:QT873 H:AQT D:32 C:J53,12,8,11,9
1,2075,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:AT87 H:K643 D:94 C:AK3,S:QJ9 H:7 D:AKJT3 C:J964,S:54 H:AQJ2 D:8752 C:752,S:K632 H:T985 D:Q6 C:QT8,14,12,7,7
1,2076,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AQ H:Q76 D:J986 C:KQ86,S:KT983 H:A92 D:QT54 C:A,S:J742 H:85 D:AK2 C:J753,S:65 H:KJT43 D:73 C:T942,14,13,9,4
1,2077,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:62 H:Q852 D:K63 C:T763,S:J984 H:KJT D:84 C:A982,S:AQ5 H:A93 D:AQ9 C:QJ54,S:KT73 H:764 D:JT752 C:K,5,9,19,7
1,2078,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:T98 H:K975 D:AQ7 C:J96,S:K62 H:64 D:KT62 C:AKQ2,S:A75 H:AQ32 D:J5 C:T875,S:QJ43 H:JT8 D:9843 C:43,10,15,11,4
1,2079,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:Q52 H:Q973 D:K985 C:82,S:J973 H:A52 D:A6 C:K764,S:AKT6 H:KT84 D:J3 C:QJ3,S:84 H:J6 D:QT742 C:AT95,7,12,14,7
1,2080,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:T6 H:A982 D:T82 C:T965,S:A732 H:QT43 D:Q3 C:QJ7,S:Q95 H:K76 D:A54 C:AK42,S:KJ84 H:J5 D:KJ976 C:83,4,11,16,9
1,2081,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:K65 H:K97 D:876 C:KT84,S:Q732 H:3 D:AQJ4 C:J973,S:AT4 H:AQ52 D:KT5 C:652,S:J98 H:JT864 D:932 C:AQ,9,10,13,8
1,2082,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:A9 H:AQJ D:KQ87 C:AJ87,S:QJ7 H:K86 D:63 C:Q9632,S:K83 H:7543 D:95 C:KT54,S:T6542 H:T92 D:AJT42 C:,21,8,6,5
1,2083,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:8732 H:Q54 D:AJ C:J954,S:KQ64 H:K D:T6532 C:T72,S:AJT H:A976 D:Q74 C:KQ6,S:95 H:JT832 D:K98 C:A83,8,8,16,8
1,2084,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:Q63 H:J85 D:AJ53 C:A54,S:KJT94 H:KT4 D:7 C:QT96,S:A72 H:Q962 D:KQ84 C:K7,S:85 H:A73 D:T962 C:J832,12,9,14,5
1,2085,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:9873 H:AJ54 D:542 C:J2,S:J65 H:KQ62 D:AK7 C:K76,S:KQ H:T97 D:QJ96 C:AQ83,S:AT42 H:83 D:T83 C:T954,6,16,14,4
1,2086,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AQT8 H:J653 D:A42 C:Q2,S:K9 H:AK87 D:KT3 C:T864,S:764 H:Q4 D:QJ76 C:AKJ5,S:J532 H:T92 D:985 C:973,13,13,13,1
1,2087,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:A654 H:JT7 D:AQ8 C:873,S:KT7 H:K62 D:K543 C:AK5,S:QJ82 H:A54 D:J7 C:QJT9,S:93 H:Q983 D:T962 C:642,11,16,11,2
1,2088,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:JT96 H:K52 D:AJT4 C:AT,S:Q3 H:AT96 D:K75 C:KQJ9,S:AK8 H:J743 D:Q32 C:842,S:7542 H:Q8 D:986 C:7653,13,15,10,2
1,2089,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:T96 H:A54 D:A94 C:T865,S:A84 H:T872 D:75 C:J743,S:Q5 H:K963 D:JT83 C:AK9,S:KJ732 H:QJ D:KQ62 C:Q2,8,5,13,14
1,2090,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AJ84 H:T76 D:852 C:JT6,S:3 H:8432 D:QJ3 C:A9873,S:Q9 H:KQ95 D:AKT4 C:K52,S:KT7652 H:AJ D:976 C:Q4,6,7,17,10
1,2091,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:J4 H:T864 D:AKQ2 C:962,S:532 H:AJ53 D:J93 C:A75,S:KT7 H:K97 D:T875 C:KQ4,S:AQ986 H:Q2 D:64 C:JT83,10,10,11,9
1,2092,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AK6 H:AKQ D:QT4 C:T964,S:J532 H:98753 D:A C:KQ7,S:T98 H:J6 D:9832 C:AJ82,S:Q74 H:T42 D:KJ765 C:53,18,10,6,6
1,2093,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:K3 H:KT86 D:J32 C:KT85,S:AQ8 H:743 D:AT85 C:742,S:9542 H:A9 D:Q97 C:AQ93,S:JT76 H:QJ52 D:K64 C:J6,10,10,12,8
1,2094,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:Q3 H:KQ98 D:J642 C:AT8,S:T652 H:42 D:AT87 C:754,S:A98 H:T73 D:KQ9 C:KQJ6,S:KJ74 H:AJ65 D:53 C:932,12,4,15,9
1,2095,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:AQ3 H:A97 D:QT4 C:A842,S:T76 H:KJ43 D:AKJ752 C:,S:842 H:QT82 D:863 C:Q93,S:KJ95 H:65 D:9 C:KJT765,16,12,4,8
1,2096,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:K63 H:A64 D:A65 C:AT98,S:984 H:KT852 D:84 C:J76,S:AJ5 H:Q973 D:QJ9 C:432,S:QT72 H:J D:KT732 C:KQ5,15,4,10,11
1,2097,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AJ85 H:KT2 D:83 C:KT93,S:T76 H:Q9753 D:92 C:A86,S:KQ9 H:AJ4 D:QJ54 C:754,S:432 H:86 D:AKT76 C:QJ2,11,6,13,10
1,2098,3N -N, -5,-250,-500,2N -N, -4,-200,-400,-2,-3,-50,-100,S:T962 H:K5 D:QJ53 C:AQ9,S:A75 H:AQJ642 D:94 C:T8,S:KQ3 H:T73 D:T72 C:KJ73,S:J84 H:98 D:AK86 C:6542,12,11,9,8
1,2099,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:QT72 H:A742 D:KJ8 C:Q9,S:KJ64 H:T D:973 C:KJ842,S:A83 H:8653 D:AQ4 C:653,S:95 H:KQJ9 D:T652 C:AT7,12,8,10,10
1,2100,3N -N,  6,490,690,2N -N,  6,240,240,6,10,250,450,S:AT2 H:A95 D:KT6 C:AJ98,S:9753 H:QT74 D:J7 C:T65,S:64 H:KJ82 D:A95 C:KQ72,S:KQJ8 H:63 D:Q8432 C:43,16,3,13,8
1,2101,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:Q873 H:AKJ8 D:AK5 C:Q5,S:J6 H:32 D:QJ42 C:AJT87,S:AK92 H:Q765 D:T3 C:942,S:T54 H:T94 D:9876 C:K63,19,9,9,3
1,2102,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:T43 H:A7 D:K972 C:T965,S:J2 H:53 D:AQ653 C:A874,S:A765 H:QJ42 D:J4 C:KQ3,S:KQ98 H:KT986 D:T8 C:J2,7,11,13,9
1,2103,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AJ7 H:AT9 D:865 C:QJ54,S:852 H:J743 D:T7432 C:7,S:K963 H:KQ5 D:AJ9 C:T32,S:QT4 H:862 D:KQ C:AK986,12,1,13,14
1,2104,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:QJ97 H:T6 D:KJ2 C:AKJ7,S:K42 H:KQJ954 D:A4 C:95,S:AT86 H:A32 D:T3 C:T862,S:53 H:87 D:Q98765 C:Q43,15,13,8,4
1,2105,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AJ75 H:85 D:AQ85 C:854,S:T862 H:AT97 D:97 C:932,S:43 H:K42 D:KJ64 C:AQT7,S:KQ9 H:QJ63 D:T32 C:KJ6,11,4,13,12
1,2106,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:J932 H:QJ54 D:J95 C:J8,S:T6 H:AT83 D:8742 C:AT2,S:AQ7 H:K7 D:AT63 C:KQ73,S:K854 H:962 D:KQ C:9654,6,8,18,8
1,2107,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:JT52 H:863 D:873 C:T97,S:Q86 H:J972 D:6 C:KQ432,S:AK9 H:AQ54 D:AKQ C:A86,S:743 H:KT D:JT9542 C:J5,1,8,26,5
1,2108,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:A73 H:Q953 D:J94 C:K98,S:QJ854 H:72 D:Q87 C:753,S:T96 H:AKJ D:T532 C:AT4,S:K2 H:T864 D:AK6 C:QJ62,10,5,12,13
1,2109,3N -N,  5,460,660,2N -N,  5,210,210,6,10,250,450,S:AQJ2 H:AK6 D:A63 C:Q43,S:9 H:T9 D:JT874 C:AJ965,S:853 H:852 D:KQ5 C:KT82,S:KT764 H:QJ743 D:92 C:7,20,6,8,6
1,2110,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:K5 H:K964 D:Q87 C:Q432,S:JT43 H:A72 D:JT5 C:KT5,S:9862 H:J83 D:A4 C:AJ76,S:AQ7 H:QT5 D:K9632 C:98,10,9,10,11
1,2111,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:K9 H:K643 D:KJ4 C:T854,S:AJT52 H:T D:532 C:QJ92,S:Q76 H:J7 D:AT87 C:AK73,S:843 H:AQ9852 D:Q96 C:6,10,8,14,8
1,2112,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:Q3 H:9432 D:J63 C:AT98,S:92 H:5 D:QT9874 C:KJ72,S:AK74 H:KT7 D:A2 C:Q643,S:JT865 H:AQJ86 D:K5 C:5,7,6,16,11
1,2113,3N -N,  5,460,660,2N -N,  5,210,210,6,10,250,450,S:A642 H:AT2 D:AJ95 C:J5,S:53 H:J543 D:KQ62 C:Q82,S:KQT7 H:KQ98 D:T4 C:AT9,S:J98 H:76 D:873 C:K7643,14,8,14,4
